"","2.5%","25%","50%","75%","97.5%",""
"b[(Intercept) Stock:Stellako]","-0.377330927853027","-0.0766379272884012","-0.00613095067016895","0.0355527674193393","0.271177829469578","my_arc"
"b[(Intercept) Stock:Weaver]","-0.429157812553595","-0.0941296564322133","-0.00890816824392223","0.0275584434162113","0.210026515262776","my_arc"
"b[(Intercept) Stock:Birkenhead]","-0.772484514312722","-0.35455508374279","-0.165681507612554","-0.0248200683905913","0.168053318060854","pa_kab"
"b[(Intercept) Stock:Bowron]","-0.722342337872055","-0.323184826548493","-0.142353122717641","-0.00866837182928488","0.201695220242558","pa_kab"
"b[(Intercept) Stock:Chilko]","-0.188662387023163","0.0198007211886685","0.143091964035474","0.296635960067206","0.648362243326962","pa_kab"
"b[(Intercept) Stock:E.Stuart]","-0.42899725282441","-0.106784005653393","0.0107785542535013","0.131589522983681","0.430529422452796","pa_kab"
"b[(Intercept) Stock:Fennell]","-0.748392348581124","-0.370594844705358","-0.19518143612395","-0.0523837708639957","0.154056856629549","pa_kab"
"b[(Intercept) Stock:Gates]","-0.132440458988222","0.0572158885532157","0.198101289345665","0.375156031116829","0.755726250173831","pa_kab"
"b[(Intercept) Stock:Harrison]","-0.138853477155503","0.0544669789789675","0.209137405923323","0.38657035695546","0.759845099198163","pa_kab"
"b[(Intercept) Stock:L.Shuswap]","-0.297679820419261","-0.0374844650222697","0.0711471788740085","0.219965258139485","0.584384451910113","pa_kab"
"b[(Intercept) Stock:L.Stuart]","-0.577314236922424","-0.204293800076278","-0.0598368697783995","0.0392628474326331","0.313840873340939","pa_kab"
"b[(Intercept) Stock:Nadina]","-0.244685350551266","-0.018696091484199","0.088724637122022","0.237647182040636","0.577193869708625","pa_kab"
"b[(Intercept) Stock:Pitt]","-0.382393998042873","-0.0872800506489101","0.0399630480656389","0.176495134435682","0.504769486891518","pa_kab"
"b[(Intercept) Stock:Portage]","-0.621200302480291","-0.26259377424769","-0.110807725969161","0.00613833512849447","0.272352758110381","pa_kab"
"b[(Intercept) Stock:Quesnel]","-0.614864180037419","-0.259542582285726","-0.0970723429376837","0.0156618883310192","0.246839987404317","pa_kab"
"b[(Intercept) Stock:Raft]","-0.485721487779863","-0.157482046838746","-0.0226272061609568","0.0857003614475948","0.346700108217285","pa_kab"
"b[(Intercept) Stock:Scotch]","-0.435169478078098","-0.136193724980306","-0.0102325622586189","0.105589328100802","0.396463109231653","pa_kab"
"b[(Intercept) Stock:Seymour]","-0.560764777155281","-0.206878166881517","-0.0720089222163645","0.0265418493222247","0.271166126569746","pa_kab"
"b[(Intercept) Stock:Stellako]","-0.538016791219194","-0.2026455099925","-0.0609839419240143","0.0487288422180763","0.31468673386006","pa_kab"
"b[(Intercept) Stock:Weaver]","-0.69827408067292","-0.318619068279842","-0.149189300740796","-0.00440833330897314","0.247002462588195","pa_kab"
"b[(Intercept) Stock:Birkenhead]","-0.58901981146525","-0.1736637674291","-0.0400661344014771","0.00469449870122283","0.129490574361903","pa_min"
"b[(Intercept) Stock:Bowron]","-0.55287994085768","-0.147100917589424","-0.0294357157988265","0.00800494028135001","0.155591548354226","pa_min"
"b[(Intercept) Stock:Chilko]","-0.180448851204743","-0.01104578013714","0.0257916940011077","0.133183934054903","0.51974005167013","pa_min"
"b[(Intercept) Stock:E.Stuart]","-0.334565934402553","-0.0580797059333606","-0.000169988724786893","0.0546883762500274","0.302851120030565","pa_min"
"b[(Intercept) Stock:Fennell]","-0.550127383184302","-0.161031981243438","-0.0359980702498847","0.00679071386187703","0.145925420145788","pa_min"
"b[(Intercept) Stock:Gates]","-0.139106154168486","-0.00450152786468899","0.0383364384400751","0.172890305430772","0.576328518743592","pa_min"
"b[(Intercept) Stock:Harrison]","-0.133854831654308","-0.00346349306633004","0.0404965296872462","0.166117863553232","0.58834700378761","pa_min"
"b[(Intercept) Stock:L.Shuswap]","-0.197963158274788","-0.0182750403687021","0.0192240154059212","0.112376314231225","0.441677924639906","pa_min"
"b[(Intercept) Stock:L.Stuart]","-0.433151727749784","-0.0966794863869061","-0.0116183913822372","0.0258844844420043","0.220983018007798","pa_min"
"b[(Intercept) Stock:Nadina]","-0.211651145283317","-0.019078643315858","0.0173431827992985","0.112635861816756","0.432753780418454","pa_min"
"b[(Intercept) Stock:Pitt]","-0.327716451884347","-0.0565618237192012","-7.90429515445294e-05","0.0501800849747771","0.307377619600872","pa_min"
"b[(Intercept) Stock:Portage]","-0.431723381197613","-0.0961131213126478","-0.0129143180844664","0.0242948597722917","0.226178222158488","pa_min"
"b[(Intercept) Stock:Quesnel]","-0.465179494380013","-0.112604629613391","-0.017914351816745","0.0184027499155007","0.193128337078609","pa_min"
"b[(Intercept) Stock:Raft]","-0.368149411179163","-0.0792803155885434","-0.00626579189057732","0.0345652399556875","0.243000512443662","pa_min"
"b[(Intercept) Stock:Scotch]","-0.324418844651239","-0.0515867282369328","0.00142148915280201","0.0617146338511728","0.344858935875751","pa_min"
"b[(Intercept) Stock:Seymour]","-0.438837360723453","-0.0944721142737699","-0.0103791793202734","0.0285595732013148","0.230742032997015","pa_min"
"b[(Intercept) Stock:Stellako]","-0.381281635626045","-0.0791734960991071","-0.00672402978723092","0.0354285184772178","0.258056321477115","pa_min"
"b[(Intercept) Stock:Weaver]","-0.453621681715522","-0.101421349515226","-0.0115678612268183","0.0260732795728119","0.241504507273178","pa_min"
"b[(Intercept) Stock:Birkenhead]","-0.59585705094576","-0.164817563387726","-0.0360737752617217","0.00528437423685731","0.128383983087641","pa_pse"
"b[(Intercept) Stock:Bowron]","-0.540956883470391","-0.136995870943031","-0.0247138742766969","0.0105552606208453","0.156738711164819","pa_pse"
"b[(Intercept) Stock:Chilko]","-0.17950901751694","-0.0130819852472223","0.0221273795964902","0.135335612663424","0.520698049329788","pa_pse"
"b[(Intercept) Stock:E.Stuart]","-0.314378462430713","-0.0532587617716793","-0.000286182921003908","0.0499351594253964","0.307689284073295","pa_pse"
"b[(Intercept) Stock:Fennell]","-0.543728529028322","-0.155562615673866","-0.031417399258618","0.00687666521223551","0.141003414153244","pa_pse"
"b[(Intercept) Stock:Gates]","-0.121689429317869","-0.00432970615243163","0.0386048573052802","0.167146720050148","0.566435521638388","pa_pse"
"b[(Intercept) Stock:Harrison]","-0.138930365341335","-0.00696980447540477","0.0348773363480005","0.164423319239856","0.56426776552216","pa_pse"
"b[(Intercept) Stock:L.Shuswap]","-0.202382844286957","-0.0150678688985362","0.0209155856933772","0.115851251609364","0.454370565307688","pa_pse"
"b[(Intercept) Stock:L.Stuart]","-0.422957848070491","-0.0909775964994819","-0.0107342046261095","0.024926263133344","0.22234240994531","pa_pse"
"b[(Intercept) Stock:Nadina]","-0.199525438726486","-0.0167615587948456","0.0156140338065872","0.107680672698134","0.42710826743492","pa_pse"
"b[(Intercept) Stock:Pitt]","-0.341475498140744","-0.0604136257108687","-0.00178267081572085","0.0478337154908002","0.300761913382949","pa_pse"
"b[(Intercept) Stock:Portage]","-0.425966350662189","-0.0980679911268122","-0.0131225948217359","0.023622807204818","0.235212744370794","pa_pse"
"b[(Intercept) Stock:Quesnel]","-0.449325599754566","-0.103973731048977","-0.0148037875535193","0.0168485402677858","0.197108873358706","pa_pse"
"b[(Intercept) Stock:Raft]","-0.39068954968551","-0.0761937767106394","-0.00581068170537309","0.0322063655558537","0.240441815091845","pa_pse"
"b[(Intercept) Stock:Scotch]","-0.302131085269625","-0.0480350474122115","0.000311563422999494","0.0575202424889734","0.311260991852601","pa_pse"
"b[(Intercept) Stock:Seymour]","-0.403910159646296","-0.0882643207051696","-0.00869763303654267","0.026932734037456","0.219618546324765","pa_pse"
"b[(Intercept) Stock:Stellako]","-0.3922718441879","-0.0763965501235774","-0.00518497900442911","0.0320264943374727","0.252544531580062","pa_pse"
"b[(Intercept) Stock:Weaver]","-0.415708712005453","-0.0943380333346525","-0.0107405588614952","0.0232377504187635","0.20257825171708","pa_pse"
"b[(Intercept) Stock:Birkenhead]","-0.624863446645776","-0.170950769592961","-0.0360699137789581","0.00578403665900476","0.145365680389648","pa_ther"
"b[(Intercept) Stock:Bowron]","-0.558659335040891","-0.146488847172934","-0.0280900942532907","0.00792319863563355","0.159799011499429","pa_ther"
"b[(Intercept) Stock:Chilko]","-0.170911207461858","-0.0128242151867051","0.022066723847901","0.125941085158771","0.477857816040996","pa_ther"
"b[(Intercept) Stock:E.Stuart]","-0.341656623131479","-0.0544356129920684","-0.000192226867725937","0.0548916036604395","0.298086333137291","pa_ther"
"b[(Intercept) Stock:Fennell]","-0.579648558377616","-0.159037715170918","-0.0320874129475002","0.00652584311656777","0.151937614922838","pa_ther"
"b[(Intercept) Stock:Gates]","-0.131387675344019","-0.0040407274942578","0.0391739428147703","0.171223145571694","0.603550005716566","pa_ther"
"b[(Intercept) Stock:Harrison]","-0.127934183240317","-0.00521735233988339","0.0357321345236363","0.156889555935754","0.588821490047304","pa_ther"
"b[(Intercept) Stock:L.Shuswap]","-0.201693088317627","-0.0182413022485241","0.0164809396063089","0.104520027675122","0.451965776124258","pa_ther"
"b[(Intercept) Stock:L.Stuart]","-0.399966740880838","-0.0954394679426794","-0.0113056756356761","0.024999811314285","0.228502896525872","pa_ther"
"b[(Intercept) Stock:Nadina]","-0.222744449178636","-0.0225579301961193","0.0137438536193937","0.11151191087517","0.459680985594217","pa_ther"
"b[(Intercept) Stock:Pitt]","-0.331856419355586","-0.0592662609920493","-0.000483426628571834","0.0474883025497982","0.291361463799983","pa_ther"
"b[(Intercept) Stock:Portage]","-0.437480796752864","-0.10074755571303","-0.0130787968295732","0.0216861790824074","0.212830001573076","pa_ther"
"b[(Intercept) Stock:Quesnel]","-0.4900433294969","-0.111837848731246","-0.0183622719813179","0.0186038483791456","0.206990711253415","pa_ther"
"b[(Intercept) Stock:Raft]","-0.407631900853256","-0.0788877722483738","-0.0067087856543044","0.0324963403939265","0.239087771682858","pa_ther"
"b[(Intercept) Stock:Scotch]","-0.325627737948303","-0.0509131522859907","0.000771049376777884","0.0531714533812869","0.317946779618636","pa_ther"
"b[(Intercept) Stock:Seymour]","-0.447669372129477","-0.0964929689950729","-0.00931232451083808","0.0281482336577113","0.221275891635135","pa_ther"
"b[(Intercept) Stock:Stellako]","-0.382580774439003","-0.0831491036712724","-0.00790746917998261","0.032662534065027","0.244080739013755","pa_ther"
"b[(Intercept) Stock:Weaver]","-0.435049544732547","-0.0956189720645952","-0.011172106543621","0.0223519584885969","0.214496225752919","pa_ther"
"b[(Intercept) Stock:Birkenhead]","-0.60211004390496","-0.191359026087024","-0.0481834920987521","0.00298060810333915","0.154108421690073","prv"
"b[(Intercept) Stock:Bowron]","-0.586603467409318","-0.175581743790978","-0.0402818110569159","0.00655111414510951","0.158083695465063","prv"
"b[(Intercept) Stock:Chilko]","-0.18193194950555","-0.0129552528523923","0.0324061517957344","0.151320580544942","0.514387692649973","prv"
"b[(Intercept) Stock:E.Stuart]","-0.302666231778248","-0.0528150471630319","0.000896055803499799","0.0662724576385252","0.331974000388298","prv"
"b[(Intercept) Stock:Fennell]","-0.560908921994933","-0.164651293563935","-0.0382976710965229","0.00788418942132456","0.144890577403146","prv"
"b[(Intercept) Stock:Gates]","-0.134825576868113","-0.00327854184516152","0.0496926295233001","0.191167994330643","0.599626466364362","prv"
"b[(Intercept) Stock:Harrison]","-0.1228858248773","-0.00248580101160823","0.0535528381488252","0.212304475436594","0.627426674797235","prv"
"b[(Intercept) Stock:L.Shuswap]","-0.202834244589937","-0.0153110387009386","0.023292992334657","0.129247299957298","0.471386825389044","prv"
"b[(Intercept) Stock:L.Stuart]","-0.442226850480727","-0.111396581247111","-0.0123332479535284","0.0269216769189247","0.20963740755685","prv"
"b[(Intercept) Stock:Nadina]","-0.221187092106895","-0.0185750242543208","0.0213254908370372","0.128717966805086","0.450264640104866","prv"
"b[(Intercept) Stock:Pitt]","-0.327817870420259","-0.0557861307815564","0.000510421017393876","0.0689317544849951","0.33737348726791","prv"
"b[(Intercept) Stock:Portage]","-0.490618179263291","-0.127428832262702","-0.0202501062471852","0.0208264926644462","0.225187111683131","prv"
"b[(Intercept) Stock:Quesnel]","-0.523304805309976","-0.14697030253536","-0.0248239759853495","0.0146948588526415","0.182817300992502","prv"
"b[(Intercept) Stock:Raft]","-0.385875257574601","-0.0845888042667436","-0.00755176049223607","0.0353620006921948","0.262972512723431","prv"
"b[(Intercept) Stock:Scotch]","-0.317028990039592","-0.0512962274333569","0.00132790598930331","0.0647760145330065","0.349917173884062","prv"
"b[(Intercept) Stock:Seymour]","-0.424624630430229","-0.105198513285396","-0.0158950699953804","0.0250544666670278","0.2251584101384","prv"
"b[(Intercept) Stock:Stellako]","-0.419330720578001","-0.093400777918813","-0.00872684642333697","0.0340067720732051","0.254441347071839","prv"
"b[(Intercept) Stock:Weaver]","-0.465422026464062","-0.115229316333184","-0.0164936940326163","0.0256344084911679","0.237411629177148","prv"
"b[(Intercept) Stock:Birkenhead]","-0.57943817969695","-0.178160626986224","-0.0425413629149465","0.00414153881397692","0.1348521787874","pspv"
"b[(Intercept) Stock:Bowron]","-0.551872573285108","-0.160210804404597","-0.0335429645946384","0.00726389958817221","0.15483614202537","pspv"
"b[(Intercept) Stock:Chilko]","-0.172799185578773","-0.0111400849558881","0.0282878314813118","0.14247009655103","0.499535320256826","pspv"
"b[(Intercept) Stock:E.Stuart]","-0.329091151076572","-0.0604140112459096","-1.2210652906113e-05","0.0609335784729034","0.354628514008579","pspv"
"b[(Intercept) Stock:Fennell]","-0.547163900385581","-0.160348700544109","-0.035690322918988","0.00744281467806544","0.160487603975958","pspv"
"b[(Intercept) Stock:Gates]","-0.141674192093632","-0.00346516273570105","0.0453928424678106","0.177428668615497","0.58041932925224","pspv"
"b[(Intercept) Stock:Harrison]","-0.143135516852557","-0.00469110648595315","0.0433442025742591","0.185188663056481","0.605144942058619","pspv"
"b[(Intercept) Stock:L.Shuswap]","-0.21831506790489","-0.0162006605240666","0.0221366094000169","0.125702607146362","0.458968587164294","pspv"
"b[(Intercept) Stock:L.Stuart]","-0.433223643194421","-0.100837893200941","-0.0105204890161224","0.0280684422943645","0.24813787893212","pspv"
"b[(Intercept) Stock:Nadina]","-0.207823296482739","-0.0197686912295224","0.0182580499067467","0.11559059900012","0.46287476981227","pspv"
"b[(Intercept) Stock:Pitt]","-0.313631826463881","-0.0571277606862632","0.000227119954512548","0.056390712318764","0.31704107538446","pspv"
"b[(Intercept) Stock:Portage]","-0.437712731682311","-0.106057357502895","-0.0140942572417826","0.0274200887802692","0.228749562487502","pspv"
"b[(Intercept) Stock:Quesnel]","-0.484631999215199","-0.127716288326595","-0.0216895627056336","0.0179021811578364","0.201721607353413","pspv"
"b[(Intercept) Stock:Raft]","-0.396845534842388","-0.0809192915723562","-0.00606601619659185","0.037500962982851","0.250975001590632","pspv"
"b[(Intercept) Stock:Scotch]","-0.29996314126171","-0.0514864488146676","0.00351018130568705","0.0683098338123213","0.318569640116992","pspv"
"b[(Intercept) Stock:Seymour]","-0.406339338978155","-0.0977088059333622","-0.0110021417522585","0.0282994139618647","0.24062567067383","pspv"
"b[(Intercept) Stock:Stellako]","-0.388984200202398","-0.0822084589892557","-0.00654302396978349","0.0385380554083337","0.267542463492441","pspv"
"b[(Intercept) Stock:Weaver]","-0.437261321757972","-0.101714820922168","-0.0143384183250738","0.0225687283866192","0.213797597532764","pspv"
"b[(Intercept) Stock:Birkenhead]","-0.62380670352671","-0.190310685819298","-0.048424084978388","0.00336371101852896","0.149502027530398","rlo"
"b[(Intercept) Stock:Bowron]","-0.579873937161401","-0.165446210064537","-0.0330970871951801","0.00986625205501506","0.166816494857005","rlo"
"b[(Intercept) Stock:Chilko]","-0.172482550741488","-0.00993882444244045","0.0368235125396582","0.162833119193148","0.536271286257213","rlo"
"b[(Intercept) Stock:E.Stuart]","-0.348179920929581","-0.0633419352100061","-0.000487445508406134","0.058903529718038","0.330747378862176","rlo"
"b[(Intercept) Stock:Fennell]","-0.608343295269157","-0.177563953973761","-0.0421174728276956","0.00532601724352984","0.154944801939817","rlo"
"b[(Intercept) Stock:Gates]","-0.134896737016335","-0.00411749448605483","0.0498373699047137","0.198089321912444","0.619113282113072","rlo"
"b[(Intercept) Stock:Harrison]","-0.135493060996571","-0.00167455878060752","0.0529729605476608","0.19555001049219","0.614866517220797","rlo"
"b[(Intercept) Stock:L.Shuswap]","-0.236429680956412","-0.023386709350722","0.0179054242348006","0.118907085880427","0.465910671087455","rlo"
"b[(Intercept) Stock:L.Stuart]","-0.425755384198455","-0.104604082198129","-0.0116047096498481","0.0291238369275944","0.23499315869531","rlo"
"b[(Intercept) Stock:Nadina]","-0.21781241624338","-0.0173173289216207","0.0240865672104804","0.127279707056011","0.437824487042997","rlo"
"b[(Intercept) Stock:Pitt]","-0.337696145675183","-0.059247038483627","-0.000276685838173849","0.0637683432726069","0.338475660345505","rlo"
"b[(Intercept) Stock:Portage]","-0.444104075825175","-0.114245156938823","-0.0149045110722225","0.0290176216292147","0.225147564691884","rlo"
"b[(Intercept) Stock:Quesnel]","-0.497901267140935","-0.120532272260679","-0.0189058123340274","0.0229175531117466","0.211705165348471","rlo"
"b[(Intercept) Stock:Raft]","-0.427007093260285","-0.0898706748088612","-0.00645650706217269","0.0407598401454412","0.282897453837453","rlo"
"b[(Intercept) Stock:Scotch]","-0.327633311753242","-0.0570742515445728","0.000485576405747167","0.0651395455828037","0.350992898014599","rlo"
"b[(Intercept) Stock:Seymour]","-0.436564939702974","-0.106098780813748","-0.015032733349777","0.0259691292336973","0.216106543605069","rlo"
"b[(Intercept) Stock:Stellako]","-0.393851685166069","-0.0818068597319906","-0.00713822103656094","0.0370001018998247","0.279953572277928","rlo"
"b[(Intercept) Stock:Weaver]","-0.469534827797043","-0.111341776733841","-0.0159617841040763","0.0264155285845099","0.242121820856361","rlo"
"b[(Intercept) Stock:Birkenhead]","-0.626881943137658","-0.21208442085087","-0.0594367531214998","0.00195929751750179","0.137555089803137","sch"
"b[(Intercept) Stock:Bowron]","-0.573194107415312","-0.183240133576252","-0.0487197053785364","0.00642353026852214","0.171190441358988","sch"
"b[(Intercept) Stock:Chilko]","-0.182403943862222","-0.0110659879640138","0.0395808356901208","0.162830970226278","0.512137242135095","sch"
"b[(Intercept) Stock:E.Stuart]","-0.372805121758061","-0.0690239633691277","-0.000177123038058049","0.06779821845772","0.349509424938579","sch"
"b[(Intercept) Stock:Fennell]","-0.593405194807199","-0.195028489292475","-0.0509067850616586","0.00592340155307505","0.155741922121579","sch"
"b[(Intercept) Stock:Gates]","-0.147907977446509","-0.00143713478094201","0.0579904251734298","0.210115059505424","0.630866109068388","sch"
"b[(Intercept) Stock:Harrison]","-0.155587702861191","-0.00278946370829938","0.0576189776611839","0.200373358710208","0.623964943428431","sch"
"b[(Intercept) Stock:L.Shuswap]","-0.239680068739333","-0.0219406138190985","0.0241056680087926","0.140415049317468","0.501082582363088","sch"
"b[(Intercept) Stock:L.Stuart]","-0.450993014706093","-0.116024942109741","-0.0160589926758626","0.0313675178754394","0.247884113976514","sch"
"b[(Intercept) Stock:Nadina]","-0.213180688638443","-0.0237399524229209","0.021468421954711","0.14155056288758","0.478988313703835","sch"
"b[(Intercept) Stock:Pitt]","-0.322866593923895","-0.0679036524244283","-0.000653606251855001","0.053803578465423","0.308769030066679","sch"
"b[(Intercept) Stock:Portage]","-0.457938571604893","-0.121119759278794","-0.0173377512132076","0.02858880611428","0.244310144190563","sch"
"b[(Intercept) Stock:Quesnel]","-0.507039602101235","-0.147650616419192","-0.0273768267867587","0.0187755446181861","0.20821696605462","sch"
"b[(Intercept) Stock:Raft]","-0.439435625436404","-0.105951544331586","-0.00999958007246099","0.0394788335074258","0.255237160561975","sch"
"b[(Intercept) Stock:Scotch]","-0.315551696249729","-0.0575239563144958","0.00128501321846742","0.0652354073917576","0.326291541476827","sch"
"b[(Intercept) Stock:Seymour]","-0.457154706487697","-0.124087412199892","-0.0169976400488036","0.0282917046370344","0.250492706947096","sch"
"b[(Intercept) Stock:Stellako]","-0.411970107453097","-0.101936110329368","-0.0115427776993605","0.0389591620928108","0.243949278553355","sch"
"b[(Intercept) Stock:Weaver]","-0.446168456847038","-0.117522085175702","-0.0188820418579144","0.0272293754695223","0.228049877712437","sch"
"b[(Intercept) Stock:Birkenhead]","-0.665093679098462","-0.228475725918299","-0.067534264640434","0.00385590404235222","0.158889390018207","smallUK"
"b[(Intercept) Stock:Bowron]","-0.623311913006699","-0.207400959855087","-0.0564563247896854","0.00493401241269124","0.166801139230348","smallUK"
"b[(Intercept) Stock:Chilko]","-0.194325432919814","-0.0116076077165194","0.0480680488648305","0.177808453373976","0.530787514360348","smallUK"
"b[(Intercept) Stock:E.Stuart]","-0.355987432226334","-0.0749870868660695","-0.000377279176598508","0.0697140880870871","0.327964360130031","smallUK"
"b[(Intercept) Stock:Fennell]","-0.640544524366117","-0.210916560218808","-0.0630149640248796","0.00258625249208273","0.163047851201951","smallUK"
"b[(Intercept) Stock:Gates]","-0.149843246819946","0.000373081566281263","0.0758731235814775","0.230796236747968","0.632485264033365","smallUK"
"b[(Intercept) Stock:Harrison]","-0.149000262545755","-0.000747224515229157","0.0701342013045268","0.225032808825298","0.6270451420799","smallUK"
"b[(Intercept) Stock:L.Shuswap]","-0.222710394970208","-0.0206087624155531","0.0318174261249893","0.146954894862213","0.497510271280103","smallUK"
"b[(Intercept) Stock:L.Stuart]","-0.475245540516437","-0.129475724083601","-0.0234545112482242","0.0266539399757428","0.255085377835236","smallUK"
"b[(Intercept) Stock:Nadina]","-0.248310574743153","-0.0241948632388813","0.0250394563209884","0.137992787821931","0.463616372993033","smallUK"
"b[(Intercept) Stock:Pitt]","-0.394534192773853","-0.0728093880398129","0.00111791721557359","0.082428174774844","0.387096396705857","smallUK"
"b[(Intercept) Stock:Portage]","-0.497703441451538","-0.136062990791898","-0.0226806665904692","0.029010103357071","0.236302597494832","smallUK"
"b[(Intercept) Stock:Quesnel]","-0.520036769222381","-0.157857337294069","-0.0343153737563667","0.0197388847847608","0.224841803733173","smallUK"
"b[(Intercept) Stock:Raft]","-0.428645186433814","-0.104517119259747","-0.0122868009445994","0.0421767042483124","0.275359895025832","smallUK"
"b[(Intercept) Stock:Scotch]","-0.36510899939551","-0.0702336211446458","0.000917311664830812","0.0700767594136344","0.358079510833926","smallUK"
"b[(Intercept) Stock:Seymour]","-0.464141049939891","-0.130723486763667","-0.0250265564996042","0.0270642907489754","0.243297345135099","smallUK"
"b[(Intercept) Stock:Stellako]","-0.453949501863357","-0.117066411222225","-0.0144879662263542","0.037825248943285","0.281587206589571","smallUK"
"b[(Intercept) Stock:Weaver]","-0.510784201256495","-0.138955609822929","-0.0239656600329468","0.0278739769840036","0.248970329514487","smallUK"
"b[(Intercept) Stock:Birkenhead]","-0.577475088015259","-0.165660479984018","-0.0402417610407795","0.00417478753238861","0.130474290187357","sp_des"
"b[(Intercept) Stock:Bowron]","-0.55079538951283","-0.14425071347969","-0.0303559763861205","0.00788965902111736","0.148309180071539","sp_des"
"b[(Intercept) Stock:Chilko]","-0.181474510184575","-0.0119582855246352","0.0267969374342646","0.134566803653216","0.497720767940205","sp_des"
"b[(Intercept) Stock:E.Stuart]","-0.326671814639879","-0.0572104200462469","-0.000241650421280572","0.0524292775572396","0.286651264549765","sp_des"
"b[(Intercept) Stock:Fennell]","-0.558857390473722","-0.155118397309912","-0.0313064032896622","0.00927576737762008","0.159402123391","sp_des"
"b[(Intercept) Stock:Gates]","-0.151399976768863","-0.00427463068345855","0.0396831690514107","0.172949537257111","0.591173590400917","sp_des"
"b[(Intercept) Stock:Harrison]","-0.148715773587253","-0.00351115892530691","0.0373615103447639","0.169003789039362","0.557674052770372","sp_des"
"b[(Intercept) Stock:L.Shuswap]","-0.223571697107357","-0.0240202746422743","0.0149746159251959","0.114739498070272","0.456339457917258","sp_des"
"b[(Intercept) Stock:L.Stuart]","-0.425020364717518","-0.0935342421340265","-0.00918604470066272","0.027743751469275","0.234185474205341","sp_des"
"b[(Intercept) Stock:Nadina]","-0.209942092194192","-0.0208708957782999","0.0151803486364234","0.103675974753157","0.47256893455591","sp_des"
"b[(Intercept) Stock:Pitt]","-0.339929218740553","-0.0549797294961115","0.000530619754389295","0.0578520640164808","0.337519855350827","sp_des"
"b[(Intercept) Stock:Portage]","-0.436495818039469","-0.0970086638895108","-0.0108043882004238","0.0268927974447541","0.228944073221248","sp_des"
"b[(Intercept) Stock:Quesnel]","-0.484873034646599","-0.114364961106421","-0.0163406578412363","0.0171295379427445","0.222662872916191","sp_des"
"b[(Intercept) Stock:Raft]","-0.378037555773641","-0.0777491831602403","-0.00645168810787906","0.0352082815632162","0.262731983222531","sp_des"
"b[(Intercept) Stock:Scotch]","-0.309881578333589","-0.0488890970041902","0.000489064361424074","0.0541957642777353","0.30943375511703","sp_des"
"b[(Intercept) Stock:Seymour]","-0.414639573957105","-0.0919288813217298","-0.0092106131469352","0.0277660055782965","0.238818718864206","sp_des"
"b[(Intercept) Stock:Stellako]","-0.3845391976107","-0.0771141502600512","-0.00679919190214299","0.0319236341196323","0.25297387142167","sp_des"
"b[(Intercept) Stock:Weaver]","-0.443890552707544","-0.0988859085694154","-0.0125280332894865","0.0222161815674355","0.212069755468047","sp_des"
"b[(Intercept) Stock:Birkenhead]","-0.653783983780282","-0.189141231699499","-0.0431132416200044","0.0045949131461443","0.151836407361169","te_bry"
"b[(Intercept) Stock:Bowron]","-0.575595133935534","-0.16006093023348","-0.0354391770666708","0.00745104346028526","0.141670172710625","te_bry"
"b[(Intercept) Stock:Chilko]","-0.176175168608298","-0.011209704237977","0.0288430662616099","0.144490434940448","0.516095895611757","te_bry"
"b[(Intercept) Stock:E.Stuart]","-0.348313631218998","-0.0606214327010914","-0.00020489230971913","0.063522171355712","0.335424239017294","te_bry"
"b[(Intercept) Stock:Fennell]","-0.564025880949671","-0.168397405769416","-0.0373895554751179","0.00644640059708475","0.163489544792497","te_bry"
"b[(Intercept) Stock:Gates]","-0.141118636716051","-0.0043480976083037","0.0445365973091476","0.18825562213131","0.646732519978193","te_bry"
"b[(Intercept) Stock:Harrison]","-0.137833220353219","-0.00384032849396841","0.0456615193755358","0.184924148922575","0.604642641471779","te_bry"
"b[(Intercept) Stock:L.Shuswap]","-0.202727787090967","-0.020874190820063","0.0175727555991636","0.112734605225207","0.459008859241622","te_bry"
"b[(Intercept) Stock:L.Stuart]","-0.444726661104731","-0.102671138638425","-0.0121133083730163","0.026832875979277","0.235935141811951","te_bry"
"b[(Intercept) Stock:Nadina]","-0.208084656171751","-0.0216800005322286","0.0173352777631185","0.114103358686242","0.469389484525042","te_bry"
"b[(Intercept) Stock:Pitt]","-0.325000314008776","-0.05821940306528","-0.000874375400850042","0.0533594559988877","0.308581378435639","te_bry"
"b[(Intercept) Stock:Portage]","-0.44611204745745","-0.103523440032336","-0.0140715058278506","0.0276510563223328","0.217399033886992","te_bry"
"b[(Intercept) Stock:Quesnel]","-0.475109390759337","-0.127982344382638","-0.0195218301002561","0.0183381132200239","0.193769624891122","te_bry"
"b[(Intercept) Stock:Raft]","-0.422188739342244","-0.0894289301502533","-0.00835303036167893","0.033813450573572","0.245112417202325","te_bry"
"b[(Intercept) Stock:Scotch]","-0.314895184108463","-0.0553639811359407","0.000305890205711249","0.0635082064961443","0.330877154418933","te_bry"
"b[(Intercept) Stock:Seymour]","-0.433732831615224","-0.106048315174669","-0.0130924477487955","0.0252395513536578","0.208048744315562","te_bry"
"b[(Intercept) Stock:Stellako]","-0.39404485759188","-0.0805504398700576","-0.00599627950519879","0.0371299380769738","0.267913282615097","te_bry"
"b[(Intercept) Stock:Weaver]","-0.440579371636162","-0.101279709189057","-0.0124976250552255","0.0232833628556523","0.246908731782141","te_bry"
