"","X","X5","X25","X40","X60","X75","X90","agent","stock"
"53","b.load_std.Stock.Raft.",-0.519288860950429,-0.165358273676678,-0.00540376305321695,0.184773239729356,0.343809492150073,0.566108989947166,"ce_sha","Raft"
"54","b.load_std.Stock.Scotch.",-0.494867790170289,-0.137400282020532,0.0269712315589622,0.205155336139111,0.357342323313403,0.584130591131202,"ce_sha","Scotch"
"55","b.load_std.Stock.Seymour.",-0.51510278526486,-0.163058345815409,-0.00536921586560599,0.189607904688081,0.346250487939464,0.577431868641645,"ce_sha","Seymour"
"56","b.load_std.Stock.Stellako.",-0.570335667340529,-0.199867838075858,-0.034591846134466,0.15376554790008,0.317199666439076,0.52768269805248,"ce_sha","Stellako"
"57","b.load_std.Stock.Weaver.",-0.462495849914856,-0.123168174720509,0.0397223605456137,0.222344687561025,0.385706042823576,0.613655275092775,"ce_sha","Weaver"
"58","load_std",-0.350558867534318,0.0018397244750151,0.128663308414993,0.285714880089388,0.420157970221924,0.6503553922139,"de_sal","Global"
"59","b.load_std.Stock.Birkenhead.",-0.758728392153213,-0.306814254371787,-0.138545281222031,0.0731743365837901,0.240879354377271,0.499162966932925,"de_sal","Birkenhead"
"60","b.load_std.Stock.Bowron.",-0.406035046139024,-0.0119805611204386,0.140991948594748,0.328666051630541,0.472124167066037,0.714139283055025,"de_sal","Bowron"
"61","b.load_std.Stock.Chilko.",-0.349249703045905,0.0242837121820812,0.187124649840293,0.361312665977155,0.52665351366125,0.794959127136236,"de_sal","Chilko"
"62","b.load_std.Stock.E.Stuart.",-0.517174572923885,-0.102127373220712,0.0552569380608153,0.24414406709472,0.39983409795823,0.640323922857675,"de_sal","E.Stuart"
"63","b.load_std.Stock.Fennell.",-0.326865965048508,0.0611432861312464,0.216011107431736,0.399676564109367,0.551182576868334,0.824907617725141,"de_sal","Fennell"
"64","b.load_std.Stock.Gates.",-0.810605659836075,-0.340420144243487,-0.160306522545468,0.0584538485730409,0.224023145283309,0.462708909310635,"de_sal","Gates"
"65","b.load_std.Stock.Harrison.",-0.467005902938272,-0.0584547111804064,0.106168407724745,0.28324684871727,0.427051363313157,0.688230084224216,"de_sal","Harrison"
"66","b.load_std.Stock.L.Shuswap.",-0.412561300481298,-0.0299629765194311,0.128258655544302,0.306516587921176,0.460324199615708,0.717095761523181,"de_sal","L.Shuswap"
"67","b.load_std.Stock.L.Stuart.",-0.409118056914569,-0.0338841582581753,0.12508285289895,0.307682974813758,0.457289521987833,0.687968855659109,"de_sal","L.Stuart"
"68","b.load_std.Stock.Nadina.",-0.330898741086837,0.0706440327929949,0.247048880603504,0.421729451908179,0.585079448427754,0.851603217132902,"de_sal","Nadina"
"69","b.load_std.Stock.Pitt.",-0.811070641676696,-0.349454648971957,-0.163614987677859,0.0358126010914481,0.211563168005202,0.467515716683898,"de_sal","Pitt"
"70","b.load_std.Stock.Portage.",-0.255335342599696,0.131502402560417,0.295105514535664,0.491991993418563,0.657417629795523,0.957253254304577,"de_sal","Portage"
"71","b.load_std.Stock.Quesnel.",-0.348077209814968,0.0512861862234162,0.207855142859175,0.375461993318398,0.541351448226583,0.786246120955518,"de_sal","Quesnel"
"72","b.load_std.Stock.Raft.",-0.375706855781648,-0.00810011794107356,0.16342244697244,0.329978353158911,0.487249858573232,0.760359858039472,"de_sal","Raft"
"73","b.load_std.Stock.Scotch.",-0.405431363554284,-0.0349324346444849,0.128429954898758,0.323842246721707,0.48353596477784,0.707970303967467,"de_sal","Scotch"
"74","b.load_std.Stock.Seymour.",-0.318950222681046,0.0455011982180595,0.200871656307114,0.390706314148755,0.545103685185987,0.806225832076686,"de_sal","Seymour"
"75","b.load_std.Stock.Stellako.",-0.282785755030672,0.103870252624631,0.247964459607269,0.431861266565518,0.608553890987625,0.872507709405521,"de_sal","Stellako"
"76","b.load_std.Stock.Weaver.",-0.446733622589763,-0.0657098204501658,0.0901462193906898,0.270795241555595,0.414511617265133,0.683260946670084,"de_sal","Weaver"
"77","load_std",-0.721728845119511,-0.343008824280803,-0.200625088762067,-0.0339347133446321,0.110334027057871,0.354870861110968,"fa_mar","Global"
"78","b.load_std.Stock.Birkenhead.",-0.876590615209158,-0.454216215972337,-0.288478334711357,-0.100668939415071,0.0595318107352522,0.302154973205887,"fa_mar","Birkenhead"
"79","b.load_std.Stock.Bowron.",-0.707283800693414,-0.307218227300469,-0.156405263311752,0.0417079518606806,0.197676767658579,0.468006211261973,"fa_mar","Bowron"
"80","b.load_std.Stock.Chilko.",-0.757640114277912,-0.36104272698967,-0.188918682727854,-0.00477336822401147,0.159459811972163,0.415296415363122,"fa_mar","Chilko"
"81","b.load_std.Stock.E.Stuart.",-0.745912884167295,-0.319099840329146,-0.171635275622393,0.00975954056895833,0.17026471741923,0.41547246437669,"fa_mar","E.Stuart"
"82","b.load_std.Stock.Fennell.",-0.714332223999055,-0.293089987186174,-0.125201241812912,0.0605823457687341,0.207907041398413,0.482682877943448,"fa_mar","Fennell"
"83","b.load_std.Stock.Gates.",-0.973767006455812,-0.510943404776394,-0.338976365494782,-0.147808254723342,0.0215765131148708,0.283693831594538,"fa_mar","Gates"
"84","b.load_std.Stock.Harrison.",-0.958696722417409,-0.506621663176322,-0.338262189607084,-0.14263973054928,0.0284555922181637,0.286485013076476,"fa_mar","Harrison"
"85","b.load_std.Stock.L.Shuswap.",-0.775933729173421,-0.371820790705376,-0.206890053707538,-0.0204992441011625,0.141624445333181,0.392967440909564,"fa_mar","L.Shuswap"
"86","b.load_std.Stock.L.Stuart.",-0.681938613410168,-0.29927723137986,-0.139021602648515,0.0535634199450014,0.226252793757732,0.489900643689424,"fa_mar","L.Stuart"
"87","b.load_std.Stock.Nadina.",-0.685980114099543,-0.265189266132709,-0.114294629428951,0.0701090311007602,0.231509134919985,0.490774831013233,"fa_mar","Nadina"
"88","b.load_std.Stock.Pitt.",-1.20405937553338,-0.688453676962603,-0.482296374109473,-0.277663294547948,-0.0862763833935734,0.198365922882088,"fa_mar","Pitt"
"89","b.load_std.Stock.Portage.",-0.651801346061065,-0.243593610393112,-0.0888917530152241,0.117068086370498,0.271876202199727,0.531963997591747,"fa_mar","Portage"
"90","b.load_std.Stock.Quesnel.",-0.688111119544056,-0.300604218769412,-0.144902524857318,0.0532789833205161,0.219153704694312,0.475409895724875,"fa_mar","Quesnel"
"91","b.load_std.Stock.Raft.",-0.817293073245139,-0.383787805236272,-0.236232961500693,-0.0404496570622171,0.122541677903277,0.367062317433937,"fa_mar","Raft"
"92","b.load_std.Stock.Scotch.",-0.75050118745846,-0.348669755608146,-0.184395838418194,0.00505246954908335,0.15994160469866,0.412491394835057,"fa_mar","Scotch"
"93","b.load_std.Stock.Seymour.",-0.671759922517545,-0.261228389200907,-0.1119143714373,0.0750794102014508,0.229178570217714,0.502798427872606,"fa_mar","Seymour"
"94","b.load_std.Stock.Stellako.",-0.695641063977439,-0.296514683701628,-0.145303354703742,0.0322971689951635,0.199837302250607,0.45208069510024,"fa_mar","Stellako"
"95","b.load_std.Stock.Weaver.",-0.770963194663866,-0.366595724466594,-0.21170761721264,-0.0216941205862146,0.134220172067424,0.392271687788941,"fa_mar","Weaver"
"96","load_std",-0.843006685259331,-0.468992329757705,-0.325365188836221,-0.167132702398232,-0.0222417176439887,0.215214454334393,"fl_psy","Global"
"97","b.load_std.Stock.Birkenhead.",-0.87460975486158,-0.481633754642329,-0.330221984419814,-0.162454699835936,-0.0055668759213543,0.223231272853116,"fl_psy","Birkenhead"
"98","b.load_std.Stock.Bowron.",-0.891180641904558,-0.498294172628139,-0.365420353796051,-0.188680763004802,-0.034504003649554,0.216958032812072,"fl_psy","Bowron"
"99","b.load_std.Stock.Chilko.",-0.858056953058381,-0.48808306792124,-0.339417000254408,-0.171267799847006,-0.0213623524504249,0.222380420705068,"fl_psy","Chilko"
"100","b.load_std.Stock.E.Stuart.",-0.82900616081352,-0.459181557717722,-0.303906425474176,-0.141414273395967,0.00549766785030136,0.251605893747378,"fl_psy","E.Stuart"
"101","b.load_std.Stock.Fennell.",-0.833822301430892,-0.459328851850792,-0.310107125972812,-0.148658515251633,0.0160566392892112,0.253142931716078,"fl_psy","Fennell"
"102","b.load_std.Stock.Gates.",-0.871150895607889,-0.499554578633262,-0.339673537160811,-0.167049332850011,-0.0242699314529797,0.218732533767293,"fl_psy","Gates"
"103","b.load_std.Stock.Harrison.",-0.870298714528322,-0.491506652220978,-0.345088144679712,-0.166474403014561,-0.0197042338901893,0.229001976832878,"fl_psy","Harrison"
"104","b.load_std.Stock.L.Shuswap.",-0.866574314391249,-0.502794623574503,-0.343289765398908,-0.162777716832745,-0.0154406470546921,0.221812529186709,"fl_psy","L.Shuswap"
"105","b.load_std.Stock.L.Stuart.",-0.824055181466777,-0.449484253623634,-0.307026455156109,-0.137867229934488,0.0173674272847595,0.254659215936646,"fl_psy","L.Stuart"
"106","b.load_std.Stock.Nadina.",-0.831695816127273,-0.466803385185939,-0.309604598392931,-0.14557670281195,0.00780201778830592,0.253208653213355,"fl_psy","Nadina"
"107","b.load_std.Stock.Pitt.",-0.888630415131299,-0.505572884895143,-0.352212636570753,-0.190912739285902,-0.0480706253096786,0.204959186260698,"fl_psy","Pitt"
"108","b.load_std.Stock.Portage.",-0.865181344452776,-0.478086191708965,-0.328992169878466,-0.161682176817346,-0.0213848588703638,0.210172995459017,"fl_psy","Portage"
"109","b.load_std.Stock.Quesnel.",-0.888757405859942,-0.495435332983592,-0.353009757674905,-0.178180734812427,-0.0391880910944647,0.226152612241753,"fl_psy","Quesnel"
"110","b.load_std.Stock.Raft.",-0.868403411181967,-0.497531125881558,-0.348769030174478,-0.166787997850408,-0.0205484447717943,0.221709681045559,"fl_psy","Raft"
"111","b.load_std.Stock.Scotch.",-0.844414706379671,-0.466616155790814,-0.318753803222174,-0.157295296808198,-0.00144533829594195,0.249466612954851,"fl_psy","Scotch"
"112","b.load_std.Stock.Seymour.",-0.859358488127281,-0.464429054564587,-0.322784120861671,-0.154738084418341,-0.00912801602646196,0.239457011880974,"fl_psy","Seymour"
"113","b.load_std.Stock.Stellako.",-0.857183513991232,-0.475685457721594,-0.328973890641185,-0.168098566780151,-0.0186974205737428,0.233893878116405,"fl_psy","Stellako"
"114","b.load_std.Stock.Weaver.",-0.840582672069828,-0.466919832513552,-0.320948283900024,-0.14816066299565,-0.00222869549601119,0.241638496623726,"fl_psy","Weaver"
"115","load_std",-0.749498716400859,-0.348607760150172,-0.19228098778711,-0.0206518381094359,0.133740552316934,0.380803293885646,"ic_hof","Global"
"116","b.load_std.Stock.Birkenhead.",-0.944298804869519,-0.466175468824626,-0.310041726046463,-0.0874477767746204,0.0657959516057515,0.346630614744982,"ic_hof","Birkenhead"
"117","b.load_std.Stock.Bowron.",-0.737011111192622,-0.293440579126517,-0.1231834980531,0.0646417068294975,0.250024884261357,0.518136829878983,"ic_hof","Bowron"
"118","b.load_std.Stock.Chilko.",-0.802790409685077,-0.361214419732685,-0.182074299610909,0.00675442855682062,0.184408064255981,0.441040401958881,"ic_hof","Chilko"
"119","b.load_std.Stock.E.Stuart.",-0.753475308889826,-0.31309229701187,-0.132544807764641,0.0478146334171271,0.224388601846338,0.474362976151203,"ic_hof","E.Stuart"
"120","b.load_std.Stock.Fennell.",-0.6993314604664,-0.260516214871215,-0.0949135935026453,0.0896039777680074,0.270606834191669,0.557179218764264,"ic_hof","Fennell"
"121","b.load_std.Stock.Gates.",-1.01072575033144,-0.564582036406622,-0.385292606498878,-0.191161639957254,-0.0163303500466398,0.256900535269993,"ic_hof","Gates"
"122","b.load_std.Stock.Harrison.",-1.01888608779465,-0.586779034102717,-0.393424152126038,-0.166810076523815,-0.00656022294084684,0.251765439736182,"ic_hof","Harrison"
"123","b.load_std.Stock.L.Shuswap.",-0.8018380900431,-0.382899758122538,-0.210898383815412,-0.0179020994444215,0.150886584515787,0.393381003270529,"ic_hof","L.Shuswap"
"124","b.load_std.Stock.L.Stuart.",-0.699841878341485,-0.278026809769824,-0.124888649037297,0.0873670095066156,0.254863157939184,0.542344169545944,"ic_hof","L.Stuart"
"125","b.load_std.Stock.Nadina.",-0.715400264336402,-0.288218209677398,-0.106278067690985,0.0848891506692525,0.262541637431886,0.560728769518104,"ic_hof","Nadina"
"126","b.load_std.Stock.Pitt.",-1.27473506842192,-0.778856671062327,-0.566675011055447,-0.317908841379767,-0.125202076552533,0.125337534955076,"ic_hof","Pitt"
"127","b.load_std.Stock.Portage.",-0.633704611523287,-0.209706384382297,-0.0339680103441357,0.162203809210847,0.339732754226452,0.633468469519825,"ic_hof","Portage"
"128","b.load_std.Stock.Quesnel.",-0.745781560290047,-0.317572440342734,-0.144334866202239,0.0624420841616859,0.230285565361817,0.515873337232677,"ic_hof","Quesnel"
"129","b.load_std.Stock.Raft.",-0.841298465944979,-0.403266753011036,-0.213673935102795,-0.0268805986851097,0.134204980180702,0.383659614552238,"ic_hof","Raft"
"130","b.load_std.Stock.Scotch.",-0.769471320683349,-0.335612408056141,-0.148102605953201,0.0367830668365034,0.195190097227114,0.471943025368653,"ic_hof","Scotch"
"131","b.load_std.Stock.Seymour.",-0.668647218730237,-0.238410246159189,-0.0667397497725933,0.13212655505485,0.317531389816205,0.60710777040675,"ic_hof","Seymour"
"132","b.load_std.Stock.Stellako.",-0.714027854909136,-0.28784076868362,-0.112137215149442,0.0773532563467953,0.243588887655326,0.531778804640769,"ic_hof","Stellako"
"133","b.load_std.Stock.Weaver.",-0.766343311638946,-0.360566435722189,-0.197485119095002,0.0035661539112076,0.178149475123993,0.439593549073374,"ic_hof","Weaver"
"134","load_std",-0.707722923013474,-0.3247816835811,-0.186898585719625,-0.0182800734385323,0.116962084772801,0.350474085242915,"ic_mul","Global"
"135","b.load_std.Stock.Birkenhead.",-0.685583364662518,-0.305385807580773,-0.154656799476209,0.0268502277572042,0.190287505605302,0.409250733758181,"ic_mul","Birkenhead"
"136","b.load_std.Stock.Bowron.",-0.68380948468254,-0.292519183834737,-0.143185814288004,0.0337654857903195,0.193147040789281,0.438707019333605,"ic_mul","Bowron"
"137","b.load_std.Stock.Chilko.",-0.746166034455201,-0.362027901452681,-0.202351804448259,-0.0274752043640794,0.132939041931117,0.38770444221847,"ic_mul","Chilko"
"138","b.load_std.Stock.E.Stuart.",-0.784719042146497,-0.382007439866179,-0.216881960206133,-0.0452800644312767,0.0978810518739684,0.351834902606135,"ic_mul","E.Stuart"
"139","b.load_std.Stock.Fennell.",-0.716566298857632,-0.313199778275721,-0.163042820857044,0.0148341711194963,0.169185129862251,0.4080162547331,"ic_mul","Fennell"
"140","b.load_std.Stock.Gates.",-0.875650892472558,-0.450455185957921,-0.275564379709897,-0.080107347757827,0.0745764724014787,0.304253384228396,"ic_mul","Gates"
"141","b.load_std.Stock.Harrison.",-0.923172901791385,-0.464704395250896,-0.315656066082533,-0.115079031093932,0.0393015048962479,0.284863227568668,"ic_mul","Harrison"
"142","b.load_std.Stock.L.Shuswap.",-0.718611564176166,-0.327063302992968,-0.179770972960819,0.00489528044275758,0.163275324635842,0.427245311702632,"ic_mul","L.Shuswap"
"143","b.load_std.Stock.L.Stuart.",-0.711006812760324,-0.335601746325656,-0.179239597908407,-8.02219022228909e-05,0.163636843247134,0.387952882262062,"ic_mul","L.Stuart"
"144","b.load_std.Stock.Nadina.",-0.827178295405692,-0.414242078702795,-0.247854209679324,-0.0739504336809201,0.0786964505226614,0.338684315373886,"ic_mul","Nadina"
"145","b.load_std.Stock.Pitt.",-0.767205964485383,-0.36990188211043,-0.223802282522639,-0.0465933995702079,0.110085879637323,0.334321943456756,"ic_mul","Pitt"
"146","b.load_std.Stock.Portage.",-0.645265493932085,-0.245629433947381,-0.0997404459463864,0.0858460147495072,0.252460553825535,0.50546968770282,"ic_mul","Portage"
"147","b.load_std.Stock.Quesnel.",-0.652042885054141,-0.260621643388806,-0.100556809994216,0.080121078398397,0.242610139491781,0.493043317087324,"ic_mul","Quesnel"
"148","b.load_std.Stock.Raft.",-0.671199680494874,-0.292665185049683,-0.132550327644297,0.0483795540744593,0.206376100313887,0.451192093623668,"ic_mul","Raft"
"149","b.load_std.Stock.Scotch.",-0.750000235307031,-0.356303481565758,-0.209169183651255,-0.0264484827985975,0.122421997809549,0.361092014071784,"ic_mul","Scotch"
"150","b.load_std.Stock.Seymour.",-0.700958560315682,-0.318532563846769,-0.148290878908939,0.0286102939984862,0.179757717056096,0.411436432177611,"ic_mul","Seymour"
"151","b.load_std.Stock.Stellako.",-0.789351430280004,-0.362139066505598,-0.212341761762389,-0.0389260417808149,0.116474741539768,0.346846754453852,"ic_mul","Stellako"
"152","b.load_std.Stock.Weaver.",-0.719417622027417,-0.341333266057957,-0.181412956775311,0.00257147494413378,0.14895206473774,0.386051510543505,"ic_mul","Weaver"
"153","load_std",-0.825171425629371,-0.431526998599941,-0.293391623989103,-0.135131749517437,0.0224173688533278,0.240222698099445,"ku_thy","Global"
"154","b.load_std.Stock.Birkenhead.",-0.880310764171099,-0.481530602592275,-0.328330170338757,-0.14468493019931,0.0156818832773265,0.243068148032165,"ku_thy","Birkenhead"
"155","b.load_std.Stock.Bowron.",-0.808362629931033,-0.413723559041022,-0.266614078747668,-0.0794646776863782,0.0739052698312104,0.296011528891883,"ku_thy","Bowron"
"156","b.load_std.Stock.Chilko.",-0.834052811307048,-0.429981088357476,-0.284545097455602,-0.111727869721861,0.072663029836489,0.296606378644534,"ku_thy","Chilko"
"157","b.load_std.Stock.E.Stuart.",-0.839686673331277,-0.432067486506302,-0.275504872971283,-0.0871693363059727,0.0619576918487536,0.29225377910923,"ku_thy","E.Stuart"
"158","b.load_std.Stock.Fennell.",-0.848128555255698,-0.449099044007102,-0.291717315154284,-0.110990649637359,0.0545162256658324,0.276667456681424,"ku_thy","Fennell"
"159","b.load_std.Stock.Gates.",-0.915364537968519,-0.498786374591069,-0.346095176244424,-0.160334683773901,-0.002022439336279,0.230725273607747,"ku_thy","Gates"
"160","b.load_std.Stock.Harrison.",-0.936222914213014,-0.518733364789261,-0.35179924152375,-0.171315245540913,-0.00853021365253314,0.223226214256825,"ku_thy","Harrison"
"161","b.load_std.Stock.L.Shuswap.",-0.852041185690993,-0.467685222627728,-0.314455590857293,-0.146020110025943,0.0296124689625131,0.267202647254541,"ku_thy","L.Shuswap"
"162","b.load_std.Stock.L.Stuart.",-0.796529097689694,-0.406205507589001,-0.259166734399552,-0.0736323850187492,0.0706159080356992,0.307603319103772,"ku_thy","L.Stuart"
"163","b.load_std.Stock.Nadina.",-0.796221796842586,-0.39907450812398,-0.254246824838407,-0.0647280112796565,0.084783291503489,0.328907235726875,"ku_thy","Nadina"
"164","b.load_std.Stock.Pitt.",-1.01741352163919,-0.567224687063328,-0.417667678189858,-0.221943522536344,-0.0634575406876436,0.177148078369751,"ku_thy","Pitt"
"165","b.load_std.Stock.Portage.",-0.816648557197946,-0.416568451737886,-0.270196081117376,-0.085544534635941,0.0694680317709448,0.32612285949379,"ku_thy","Portage"
"166","b.load_std.Stock.Quesnel.",-0.812076801268183,-0.407027138477955,-0.257310426256833,-0.077815571646798,0.0775052188962121,0.327733025004919,"ku_thy","Quesnel"
"167","b.load_std.Stock.Raft.",-0.855212017955277,-0.47235560339549,-0.325060141135637,-0.146798464904642,0.0223336757320877,0.23849738755047,"ku_thy","Raft"
"168","b.load_std.Stock.Scotch.",-0.854612966299859,-0.45727635009467,-0.312638444769819,-0.127316286012814,0.0354016966174705,0.264531960512635,"ku_thy","Scotch"
"169","b.load_std.Stock.Seymour.",-0.810980360120051,-0.423238247183128,-0.263395434716004,-0.0816768331955037,0.0651330068498296,0.300702313031254,"ku_thy","Seymour"
"170","b.load_std.Stock.Stellako.",-0.86230942002937,-0.429099926582201,-0.284464504925442,-0.109382308142722,0.0593321014836947,0.294013621084933,"ku_thy","Stellako"
"171","b.load_std.Stock.Weaver.",-0.879877323930695,-0.478049547133392,-0.333017014243782,-0.157093730511287,-0.000246216137423502,0.226629780525988,"ku_thy","Weaver"
"172","load_std",-0.44788340672101,-0.0718769719238794,0.070555028541866,0.236100951413207,0.372925009588807,0.589300918160472,"lo_sal","Global"
"173","b.load_std.Stock.Birkenhead.",-0.451664023182882,-0.0532561446029286,0.0885063464052567,0.259571916428409,0.395140975714277,0.619715204370202,"lo_sal","Birkenhead"
"174","b.load_std.Stock.Bowron.",-0.440755300320536,-0.0595355214353708,0.07554161509832,0.246222903691026,0.385473549404512,0.635767191917325,"lo_sal","Bowron"
"175","b.load_std.Stock.Chilko.",-0.492267088851252,-0.0866244349620759,0.0610599675161767,0.22979118745475,0.377811302803749,0.589803218999663,"lo_sal","Chilko"
"176","b.load_std.Stock.E.Stuart.",-0.464527906503111,-0.0682888320188914,0.0701500531586026,0.244642949902175,0.385623514431135,0.609172045231828,"lo_sal","E.Stuart"
"177","b.load_std.Stock.Fennell.",-0.4559396910751,-0.0583014396744234,0.0823094121329334,0.244385306493139,0.388257103799923,0.602689972206605,"lo_sal","Fennell"
"178","b.load_std.Stock.Gates.",-0.510812452095628,-0.0961016377101407,0.0528835761404544,0.232721652722208,0.375492834683081,0.571590256532016,"lo_sal","Gates"
"179","b.load_std.Stock.Harrison.",-0.53864682068013,-0.130224355985245,0.0282224670770649,0.202174166741562,0.336812577951164,0.554203073004489,"lo_sal","Harrison"
"180","b.load_std.Stock.L.Shuswap.",-0.463661994512483,-0.0752286807686138,0.075787130789986,0.243709283232587,0.383756714250174,0.604954007898034,"lo_sal","L.Shuswap"
"181","b.load_std.Stock.L.Stuart.",-0.478155263056714,-0.0899443640239061,0.062719102379773,0.239513354816174,0.375642612457434,0.592798536349874,"lo_sal","L.Stuart"
"182","b.load_std.Stock.Nadina.",-0.516103868253102,-0.119668179668891,0.0367509386662771,0.212086219245619,0.354121356163965,0.554908400297528,"lo_sal","Nadina"
"183","b.load_std.Stock.Pitt.",-0.482364240039179,-0.0765007340798265,0.0701590845972587,0.240760195544871,0.381674876461742,0.604083672701188,"lo_sal","Pitt"
"184","b.load_std.Stock.Portage.",-0.45696939936337,-0.0629050638588492,0.0803941880669031,0.260370029380369,0.402244420813572,0.626618614306155,"lo_sal","Portage"
"185","b.load_std.Stock.Quesnel.",-0.478430147545222,-0.0891045412072669,0.0568558911542593,0.238240726015106,0.375710963959077,0.597703078945923,"lo_sal","Quesnel"
"186","b.load_std.Stock.Raft.",-0.456750743232235,-0.0623564563050731,0.0758038145378319,0.242982325920352,0.393368604262173,0.606918293398059,"lo_sal","Raft"
"187","b.load_std.Stock.Scotch.",-0.467200924409688,-0.0721344133942703,0.0766171940434482,0.247962333139536,0.392928783843137,0.608728647855021,"lo_sal","Scotch"
"188","b.load_std.Stock.Seymour.",-0.458662256794821,-0.054995364715001,0.0834503413209146,0.261408809872534,0.394056549437793,0.616153084033142,"lo_sal","Seymour"
"189","b.load_std.Stock.Stellako.",-0.464385179162532,-0.0746762958336435,0.0703566873222409,0.242553132717749,0.389786380134609,0.596557039832533,"lo_sal","Stellako"
"190","b.load_std.Stock.Weaver.",-0.459816351318774,-0.067841084486289,0.0830894978273847,0.260139234060753,0.396370779609033,0.616551587898722,"lo_sal","Weaver"
"191","load_std",-0.434593217586827,-0.0728445466076859,0.0645207865625008,0.244097826982061,0.385471150327223,0.598791169724359,"my_arc","Global"
"192","b.load_std.Stock.Birkenhead.",-0.500191924283731,-0.0918670909234773,0.049766228812039,0.237275691877802,0.386172617477566,0.613342905116771,"my_arc","Birkenhead"
"193","b.load_std.Stock.Bowron.",-0.465086668301742,-0.0624504851650238,0.0803791912602634,0.268166058868357,0.422069011675543,0.64333471397541,"my_arc","Bowron"
"194","b.load_std.Stock.Chilko.",-0.49774157798295,-0.0986175558409458,0.0476943521915536,0.240713496627092,0.387844852674825,0.61132251105428,"my_arc","Chilko"
"195","b.load_std.Stock.E.Stuart.",-0.450825254541303,-0.075747963145783,0.0676635385072417,0.260229877748748,0.407136569130162,0.615716676142239,"my_arc","E.Stuart"
"196","b.load_std.Stock.Fennell.",-0.456671026150112,-0.0774428198942588,0.0692962631128264,0.251264549079595,0.398995715992445,0.609019642113013,"my_arc","Fennell"
"197","b.load_std.Stock.Gates.",-0.433974729594748,-0.0669175193464875,0.0861909566785363,0.277561298629158,0.426174900775662,0.645884854917069,"my_arc","Gates"
"198","b.load_std.Stock.Harrison.",-0.471945956349371,-0.106327574616578,0.0513868242128668,0.228438212328317,0.387679467410064,0.605155978033417,"my_arc","Harrison"
"199","b.load_std.Stock.L.Shuswap.",-0.46972517432061,-0.0695076721330762,0.0815788074617661,0.266590584883892,0.416775576182377,0.637312414728311,"my_arc","L.Shuswap"
"200","b.load_std.Stock.L.Stuart.",-0.48522508392411,-0.0903306311355367,0.0481932700698943,0.239925879475957,0.39055848571147,0.613292216800851,"my_arc","L.Stuart"
"201","b.load_std.Stock.Nadina.",-0.445515711073713,-0.07226507642552,0.0845090976283812,0.271341317114314,0.419753366597047,0.64282720406824,"my_arc","Nadina"
"202","b.load_std.Stock.Pitt.",-0.550916443986584,-0.152041775084359,0.0040980089918688,0.182527456562764,0.343294244971979,0.561531657884517,"my_arc","Pitt"
"203","b.load_std.Stock.Portage.",-0.46104095837131,-0.0854665956003945,0.0658067645517344,0.249163308708695,0.407528883026224,0.620485789292727,"my_arc","Portage"
"204","b.load_std.Stock.Quesnel.",-0.477530215525136,-0.102447253688937,0.0433759317082445,0.238431899401232,0.388607297988328,0.603160074823446,"my_arc","Quesnel"
"205","b.load_std.Stock.Raft.",-0.533250408489037,-0.136159811795968,0.00682411733727846,0.196091437652312,0.348102005463718,0.576215082816341,"my_arc","Raft"
"206","b.load_std.Stock.Scotch.",-0.440136729972858,-0.0654256350925708,0.0831884874477223,0.266988306553212,0.415809077534199,0.633139008501266,"my_arc","Scotch"
"207","b.load_std.Stock.Seymour.",-0.471017907647042,-0.0693714764767347,0.0800595619375269,0.25810484647873,0.404681235655265,0.61287538892163,"my_arc","Seymour"
"208","b.load_std.Stock.Stellako.",-0.454412743726788,-0.0807729614673075,0.0675045853032923,0.259747154438382,0.412847485761723,0.615002285447308,"my_arc","Stellako"
"209","b.load_std.Stock.Weaver.",-0.443674254290323,-0.0502094589973662,0.0969300348930254,0.289975869950442,0.430892449920469,0.659823427737834,"my_arc","Weaver"
"210","load_std",-0.599726884583832,-0.230151616624022,-0.0817963496741107,0.0940354039104298,0.227137781329761,0.44588670817771,"pa_kab","Global"
"211","b.load_std.Stock.Birkenhead.",-0.591735306367268,-0.196471808655017,-0.0363443294402379,0.155677823346059,0.309813584800295,0.5495895844286,"pa_kab","Birkenhead"
"212","b.load_std.Stock.Bowron.",-0.608416570632858,-0.204313396938658,-0.0476175488902411,0.142005609502409,0.295804594505722,0.517883771363068,"pa_kab","Bowron"
"213","b.load_std.Stock.Chilko.",-0.66412120969127,-0.258354532536069,-0.0999128783995321,0.0846259171610034,0.233977115320287,0.464576336905414,"pa_kab","Chilko"
"214","b.load_std.Stock.E.Stuart.",-0.642887634211143,-0.27761434834989,-0.121526253173953,0.0539775912837376,0.200200472760032,0.428198555321655,"pa_kab","E.Stuart"
"215","b.load_std.Stock.Fennell.",-0.672141035966329,-0.238383563419517,-0.0971714960249767,0.0803593740440689,0.233192372473006,0.472549231349233,"pa_kab","Fennell"
"216","b.load_std.Stock.Gates.",-0.69192208157504,-0.27655871085592,-0.120716753111984,0.0656423996397114,0.212245502379937,0.452360986251468,"pa_kab","Gates"
"217","b.load_std.Stock.Harrison.",-0.700925964160052,-0.299062160740803,-0.149511114846951,0.0390585530537508,0.19290128848021,0.416616370336376,"pa_kab","Harrison"
"218","b.load_std.Stock.L.Shuswap.",-0.539497087699089,-0.156157655388786,0.0115002068441816,0.198746486943915,0.359657569299669,0.6186964727358,"pa_kab","L.Shuswap"
