"Year","sst_raw","sst_anomaly","Stock.ID"
1950,10.4996659415109,-1.45957372462005,1
1951,11.1057878562382,-0.853451809892715,1
1952,11.2297064917428,-0.729533174388131,1
1953,11.7735470363072,-0.185692629823738,1
1954,11.2220627239772,-0.737176942153715,1
1955,10.8908667564392,-1.06837290969173,1
1956,11.8710631643023,-0.088176501828665,1
1957,12.3478749820164,0.388635315885484,1
1958,13.2306014469692,1.27136178083822,1
1959,11.9623036384583,0.00306397232731629,1
1960,11.8328381947109,-0.126401471420061,1
1961,12.305883373533,0.346643707402033,1
1962,11.8123912811279,-0.146848385003017,1
1963,12.5906221185412,0.631382452410228,1
1964,11.2862903390612,-0.672949327069746,1
1965,10.9103071689606,-1.04893249717038,1
1966,11.7131859234401,-0.24605374269083,1
1967,11.7375418458666,-0.22169782026432,1
1968,11.540483048984,-0.418756617146961,1
1969,11.3890583515167,-0.570181314614217,1
1970,11.3427294322423,-0.616510233888689,1
1971,10.7318995850427,-1.22734008108827,1
1972,11.3774076529912,-0.581832013139779,1
1973,11.5920849187034,-0.367154747427588,1
1974,11.3970979281834,-0.562141737947529,1
1975,11.243363073894,-0.715876592236982,1
1976,11.1267367090498,-0.832502957081179,1
1977,11.6366580554417,-0.322581610689229,1
1978,12.2922778470176,0.333038180886616,1
1979,11.8755671977997,-0.0836724683312638,1
1980,12.0313435622624,0.0721038961314559,1
1981,11.8230538708823,-0.13618579524863,1
1982,11.316054889134,-0.643184776996941,1
1983,12.8505603585924,0.891320692461498,1
1984,11.4281222139086,-0.531117452222339,1
1985,11.7059590135302,-0.253280652600751,1
1986,11.8420831475939,-0.117156518537031,1
1987,12.0379387991769,0.0786991330459546,1
1988,11.8831453323364,-0.0760943337945101,1
1989,12.4161183834076,0.45687871727665,1
1990,12.346659387861,0.387419721730042,1
1991,11.7161757264818,-0.2430639396491,1
1992,13.0729782581329,1.113738592002,1
1993,12.8549053668976,0.895665700766644,1
1994,12.503628219877,0.544388553746031,1
1995,12.9392278535026,0.979988187371609,1
1996,11.9836242539542,0.02438458782327,1
1997,12.9424164295197,0.983176763388719,1
1998,12.9769259861537,1.0176863200228,1
1999,11.250898872103,-0.708340794027931,1
2000,12.3161041736603,0.356864507529339,1
2001,11.5436230387007,-0.415616627430288,1
2002,11.5603755882808,-0.398864077850125,1
2003,12.6575793879373,0.698339721806336,1
2004,13.1624470778874,1.20320741175646,1
2005,12.980352810451,1.02111314432002,1
2006,12.0542481967381,0.0950085306071674,1
2007,11.8347712584904,-0.124468407640517,1
2008,10.6401403290885,-1.31909933704245,1
2009,11.2575490134103,-0.701690652720648,1
2010,11.9149286065783,-0.0443110595526545,1
2011,11.8753707749503,-0.0838688911806388,1
2012,11.7948769501278,-0.164362716003191,1
2013,12.2269393035344,0.267699637403428,1
2014,12.3743189062391,0.415079240108154,1
2015,13.3534497192928,1.39421005316183,1
2016,13.3844786371504,1.42523897101942,1
2017,12.4632022721427,0.503962606011743,1
2018,12.8204536778586,0.861214011727678,1
2019,12.6829557418823,0.723716075751384,1
2020,12.4181268215179,0.458887155387004,1
1950,10.4996659415109,-1.45957372462005,4
1951,11.1057878562382,-0.853451809892715,4
1952,11.2297064917428,-0.729533174388131,4
1953,11.7735470363072,-0.185692629823738,4
1954,11.2220627239772,-0.737176942153715,4
1955,10.8908667564392,-1.06837290969173,4
1956,11.8710631643023,-0.088176501828665,4
1957,12.3478749820164,0.388635315885484,4
1958,13.2306014469692,1.27136178083822,4
1959,11.9623036384583,0.00306397232731629,4
1960,11.8328381947109,-0.126401471420061,4
1961,12.305883373533,0.346643707402033,4
1962,11.8123912811279,-0.146848385003017,4
1963,12.5906221185412,0.631382452410228,4
1964,11.2862903390612,-0.672949327069746,4
1965,10.9103071689606,-1.04893249717038,4
1966,11.7131859234401,-0.24605374269083,4
1967,11.7375418458666,-0.22169782026432,4
1968,11.540483048984,-0.418756617146961,4
1969,11.3890583515167,-0.570181314614217,4
1970,11.3427294322423,-0.616510233888689,4
1971,10.7318995850427,-1.22734008108827,4
1972,11.3774076529912,-0.581832013139779,4
1973,11.5920849187034,-0.367154747427588,4
1974,11.3970979281834,-0.562141737947529,4
1975,11.243363073894,-0.715876592236982,4
1976,11.1267367090498,-0.832502957081179,4
1977,11.6366580554417,-0.322581610689229,4
1978,12.2922778470176,0.333038180886616,4
1979,11.8755671977997,-0.0836724683312638,4
1980,12.0313435622624,0.0721038961314559,4
1981,11.8230538708823,-0.13618579524863,4
1982,11.316054889134,-0.643184776996941,4
1983,12.8505603585924,0.891320692461498,4
1984,11.4281222139086,-0.531117452222339,4
1985,11.7059590135302,-0.253280652600751,4
1986,11.8420831475939,-0.117156518537031,4
1987,12.0379387991769,0.0786991330459546,4
1988,11.8831453323364,-0.0760943337945101,4
1989,12.4161183834076,0.45687871727665,4
1990,12.346659387861,0.387419721730042,4
1991,11.7161757264818,-0.2430639396491,4
1992,13.0729782581329,1.113738592002,4
1993,12.8549053668976,0.895665700766644,4
1994,12.503628219877,0.544388553746031,4
1995,12.9392278535026,0.979988187371609,4
1996,11.9836242539542,0.02438458782327,4
1997,12.9424164295197,0.983176763388719,4
1998,12.9769259861537,1.0176863200228,4
1999,11.250898872103,-0.708340794027931,4
2000,12.3161041736603,0.356864507529339,4
2001,11.5436230387007,-0.415616627430288,4
2002,11.5603755882808,-0.398864077850125,4
2003,12.6575793879373,0.698339721806336,4
2004,13.1624470778874,1.20320741175646,4
2005,12.980352810451,1.02111314432002,4
2006,12.0542481967381,0.0950085306071674,4
